patent_number,date,title,tokens,nltk_pos,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US1657524A,1928-01-31,Asshbtoe to doherty ileseabch comt,"['Asshbtoe', 'to', 'doherty', 'ileseabch', 'comt']","[('Asshbtoe', 'NNP'), ('to', 'TO'), ('doherty', 'VB'), ('ileseabch', 'NN'), ('comt', 'NN')]","['NOUN', 'PART', 'VERB', 'NOUN', 'NOUN']",[],0,0,5,0,0,"{'comt', 'doherty', 'asshbtoe', 'ileseabch'}",1
US1657528A,1926-09-28,Doorcheck strap,"['Doorcheck', 'strap']","[('Doorcheck', 'NNP'), ('strap', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'doorcheck'},1
US1657566A,1926-01-02,Art of making concrete lumber and other cementitious articles,"['Art', 'of', 'making', 'concrete', 'lumber', 'and', 'other', 'cementitious', 'articles']","[('Art', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('concrete', 'JJ'), ('lumber', 'NN'), ('and', 'CC'), ('other', 'JJ'), ('cementitious', 'JJ'), ('articles', 'NNS')]","['NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'SPACE']",[],0,0,10,0,0,{'cementitious'},1
US1657577A,1926-12-08,Guide for bag valving apparatus,"['Guide', 'for', 'bag-valving', 'apparatus']","[('Guide', 'NNP'), ('for', 'IN'), ('bag-valving', 'NN'), ('apparatus', 'NN')]","['NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],0,0,7,0,0,{'valving'},1
US1657581A,1921-11-03,Electrical heating apparatus for the crucibles of linotype composing machines,"['Electrical', 'heating', 'apparatus', 'for', 'the', 'crucibles', 'of', 'linotype', 'composing', 'machines']","[('Electrical', 'JJ'), ('heating', 'NN'), ('apparatus', 'NN'), ('for', 'IN'), ('the', 'DT'), ('crucibles', 'NNS'), ('of', 'IN'), ('linotype', 'JJ'), ('composing', 'NN'), ('machines', 'NNS')]","['ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'SPACE']",[],0,0,11,0,0,"{'crucibles', 'linotype'}",1
US1657601A,1926-05-24,Dynamic phoroptometer,"['Dynamic', 'phoroptometer']","[('Dynamic', 'NNP'), ('phoroptometer', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'phoroptometer'},1
US1657604A,1928-01-31,Assighob to the guibebsoet,"['Assighob', 'to', 'the', 'guibebsoet']","[('Assighob', 'NNP'), ('to', 'TO'), ('the', 'DT'), ('guibebsoet', 'NN')]","['ADV', 'ADP', 'DET', 'NOUN']",[],0,0,4,0,0,"{'guibebsoet', 'assighob'}",1
US1657611A,1926-05-28,Drill bit reamer and gauge,"['Drill-bit', 'reamer', 'and', 'gauge']","[('Drill-bit', 'JJ'), ('reamer', 'NN'), ('and', 'CC'), ('gauge', 'NN')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'SPACE']",[],0,0,7,0,0,{'reamer'},1
US1657616A,1927-06-06,Machine for applying belt fasteners and the like,"['Machine', 'for', 'applying', 'belt', 'fasteners', 'and', 'the', 'like']","[('Machine', 'NN'), ('for', 'IN'), ('applying', 'VBG'), ('belt', 'NN'), ('fasteners', 'NNS'), ('and', 'CC'), ('the', 'DT'), ('like', 'JJ')]","['NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],0,0,9,0,0,{'fasteners'},1
US1657624A,1924-06-17,Tentering machine,"['Tentering', 'machine']","[('Tentering', 'VBG'), ('machine', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'tentering'},1
US1657625A,1927-10-04,Louvered ventilator,"['Louvered', 'ventilator']","[('Louvered', 'NNP'), ('ventilator', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'louvered'},1
US1657633A,1926-05-19,Process for the production of salts from brines and solutions,"['Process', 'for', 'the', 'production', 'of', 'salts', 'from', 'brines', 'and', 'solutions']","[('Process', 'NN'), ('for', 'IN'), ('the', 'DT'), ('production', 'NN'), ('of', 'IN'), ('salts', 'NNS'), ('from', 'IN'), ('brines', 'NNS'), ('and', 'CC'), ('solutions', 'NNS')]","['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'SPACE']",[],0,0,11,0,0,{'brines'},1
US1657646A,1928-01-31,Becleamxng sieve,"['Becleamxng', 'sieve']","[('Becleamxng', 'NNP'), ('sieve', 'NN')]","['NOUN', 'VERB']",[],0,0,2,0,0,{'becleamxng'},1
US1657651A,1926-08-19,Oil tube tensioning means,"['Oil-tube-tensioning', 'means']","[('Oil-tube-tensioning', 'NN'), ('means', 'NNS')]","['NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'SPACE']",[],0,0,7,0,0,{'tensioning'},1
US1657660A,1927-04-01,Electric control for sterilizers,"['Electric', 'control', 'for', 'sterilizers']","[('Electric', 'NNP'), ('control', 'NN'), ('for', 'IN'), ('sterilizers', 'NNS')]","['ADJ', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'sterilizers'},1
US1657665A,1925-12-26,Multiple jet exhauster,"['Multiple-jet', 'exhauster']","[('Multiple-jet', 'JJ'), ('exhauster', 'NN')]","['ADJ', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'exhauster'},1
US1657690A,1928-01-31,Automobile fendeb guaed,"['Automobile', 'fendeb', 'guaed']","[('Automobile', 'NNP'), ('fendeb', 'NN'), ('guaed', 'NN')]","['NOUN', 'ADV', 'VERB']",[],0,0,3,0,0,"{'guaed', 'fendeb'}",1
US1657696A,1928-01-31,A cobpobation,"['A', 'cobpobation']","[('A', 'DT'), ('cobpobation', 'NN')]","['DET', 'NOUN']",[],0,0,2,0,0,{'cobpobation'},1
US1657700A,1923-02-26,Process of modifying glauconite,"['Process', 'of', 'modifying', 'glauconite']","[('Process', 'NN'), ('of', 'IN'), ('modifying', 'VBG'), ('glauconite', 'NN')]","['NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'glauconite'},1
US1657704A,1926-01-23,Recuperator,['Recuperator'],"[('Recuperator', 'NN')]","['NOUN', 'SPACE']",[],0,0,2,0,0,{'recuperator'},1
US1657708A,1926-02-08,Tent for bedsteads,"['Tent', 'for', 'bedsteads']","[('Tent', 'NN'), ('for', 'IN'), ('bedsteads', 'NNS')]","['NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'bedsteads'},1
US1657712A,1928-01-31,A corpora,"['A', 'corpora']","[('A', 'DT'), ('corpora', 'NN')]","['DET', 'X']",[],0,0,2,0,0,{'corpora'},1
US1657716A,1927-09-19,Process of making cementitious material of cellular structure,"['Process', 'of', 'making', 'cementitious', 'material', 'of', 'cellular', 'structure']","[('Process', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('cementitious', 'JJ'), ('material', 'NN'), ('of', 'IN'), ('cellular', 'JJ'), ('structure', 'NN')]","['NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],0,0,9,0,0,{'cementitious'},1
US1657719A,1925-12-16,Demountable rim for vehicle wheels,"['Demountable', 'rim', 'for', 'vehicle', 'wheels']","[('Demountable', 'JJ'), ('rim', 'NN'), ('for', 'IN'), ('vehicle', 'NN'), ('wheels', 'NNS')]","['ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'demountable'},1
US1657723A,1926-05-12,Manufacture of dinitrotoluene,"['Manufacture', 'of', 'dinitrotoluene']","[('Manufacture', 'NN'), ('of', 'IN'), ('dinitrotoluene', 'NN')]","['NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'dinitrotoluene'},1
US1657727A,1924-12-10,Machine for compacting and solidifying concrete and other plastic material,"['Machine', 'for', 'compacting', 'and', 'solidifying', 'concrete', 'and', 'other', 'plastic', 'material']","[('Machine', 'NN'), ('for', 'IN'), ('compacting', 'VBG'), ('and', 'CC'), ('solidifying', 'VBG'), ('concrete', 'NN'), ('and', 'CC'), ('other', 'JJ'), ('plastic', 'NN'), ('material', 'NN')]","['NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,11,0,0,{'compacting'},1
US1657728A,1927-04-29,Combined corkscrew and cork borer,"['Combined', 'corkscrew', 'and', 'cork', 'borer']","[('Combined', 'VBN'), ('corkscrew', 'NN'), ('and', 'CC'), ('cork', 'NN'), ('borer', 'NN')]","['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'borer'},1
US1657735A,1924-08-27,Saw swage,"['Saw', 'swage']","[('Saw', 'NNP'), ('swage', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'swage'},1
US1657757A,1928-01-31,Lawn moweb sharpesting machine,"['Lawn-moweb-sharpesting', 'machine']","[('Lawn-moweb-sharpesting', 'JJ'), ('machine', 'NN')]","['NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",[],0,0,6,0,0,"{'sharpesting', 'moweb'}",1
US1657761A,1926-01-19,Adjustable volume aggremeter,"['Adjustable', 'volume', 'aggremeter']","[('Adjustable', 'JJ'), ('volume', 'NN'), ('aggremeter', 'NN')]","['ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'aggremeter'},1
US1657769A,1925-01-22,Oil rectifier for internal combustion engines,"['Oil', 'rectifier', 'for', 'internal-combustion', 'engines']","[('Oil', 'NN'), ('rectifier', 'NN'), ('for', 'IN'), ('internal-combustion', 'NN'), ('engines', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,8,0,0,{'rectifier'},1
US1657771A,1927-05-13,Hot water and steam heat economizer for furnaces,"['Hot-water', 'and', 'steam', 'heat', 'economizer', 'for', 'furnaces']","[('Hot-water', 'NNP'), ('and', 'CC'), ('steam', 'NN'), ('heat', 'NN'), ('economizer', 'NN'), ('for', 'IN'), ('furnaces', 'NNS')]","['ADJ', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,10,0,0,{'economizer'},1
US1657782A,1925-05-18,Milk bottle decapper,"['Milk-bottle', 'decapper']","[('Milk-bottle', 'JJ'), ('decapper', 'NN')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'decapper'},1
US1657788A,1926-11-12,Well driller's fishing tool,"[""Well-driller's"", 'fishing', 'tool']","[(""Well-driller's"", 'JJ'), ('fishing', 'NN'), ('tool', 'NN')]","['NOUN', 'PUNCT', 'NOUN', 'PART', 'NOUN', 'NOUN', 'SPACE']",[],0,0,7,0,0,"{""driller's""}",1
US1657809A,1922-12-21,Process for the preparation of new derivatives of naphthoquinone,"['Process', 'for', 'the', 'preparation', 'of', 'new', 'derivatives', 'of', 'naphthoquinone']","[('Process', 'NN'), ('for', 'IN'), ('the', 'DT'), ('preparation', 'NN'), ('of', 'IN'), ('new', 'JJ'), ('derivatives', 'NNS'), ('of', 'IN'), ('naphthoquinone', 'NN')]","['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,10,0,0,{'naphthoquinone'},1
US1657816A,1927-06-04,Lighting system for conveyances,"['Lighting', 'system', 'for', 'conveyances']","[('Lighting', 'VBG'), ('system', 'NN'), ('for', 'IN'), ('conveyances', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'conveyances'},1
US1657830A,1928-01-31,Weetless fabric,"['Weetless', 'fabric']","[('Weetless', 'NNP'), ('fabric', 'NN')]","['ADJ', 'NOUN']",[],0,0,2,0,0,{'weetless'},1
US1657833A,1927-03-05,Combined demountable wheel and rim,"['Combined', 'demountable', 'wheel', 'and', 'rim']","[('Combined', 'VBN'), ('demountable', 'JJ'), ('wheel', 'NN'), ('and', 'CC'), ('rim', 'VB')]","['VERB', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'SPACE']",[],0,0,6,0,0,{'demountable'},1
US1657844A,1924-04-02,Spring wire connecter coupling,"['Spring-wire', 'connecter', 'coupling']","[('Spring-wire', 'JJ'), ('connecter', 'NN'), ('coupling', 'VBG')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'connecter'},1
US1657872A,1928-01-31,Ulysses grant orendorff,"['Ulysses', 'grant', 'orendorff']","[('Ulysses', 'NNS'), ('grant', 'VBP'), ('orendorff', 'NN')]","['NOUN', 'VERB', 'NOUN']",[],0,0,3,0,0,{'orendorff'},1
US1657886A,1925-01-24,Direct current metering system,"['Direct-current-metering', 'system']","[('Direct-current-metering', 'NN'), ('system', 'NN')]","['ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],0,0,7,0,0,{'metering'},1
US1657887A,1928-01-31,Ftjr sckaping machine,"['Ftjr-sckaping', 'machine']","[('Ftjr-sckaping', 'JJ'), ('machine', 'NN')]","['NOUN', 'PUNCT', 'VERB', 'NOUN']",[],0,0,4,0,0,"{'ftjr', 'sckaping'}",1
US1657888A,1924-02-27,Spurious coin segregator,"['Spurious-coin', 'segregator']","[('Spurious-coin', 'NNP'), ('segregator', 'NN')]","['ADJ', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'segregator'},1
US1657890A,1926-04-16,Violin string tensioner,"['Violin-string', 'tensioner']","[('Violin-string', 'JJ'), ('tensioner', 'NN')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'tensioner'},1
US1657914A,1924-12-20,Bushing,['Bushing'],"[('Bushing', 'VBG')]","['VERB', 'SPACE']",[],0,0,2,0,0,{'bushing'},1
US1657924A,1922-03-08,Chain link for insulators,"['Chain', 'link', 'for', 'insulators']","[('Chain', 'NNP'), ('link', 'NN'), ('for', 'IN'), ('insulators', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'insulators'},1
US1657933A,1927-02-15,Electrical connecter,"['Electrical', 'connecter']","[('Electrical', 'JJ'), ('connecter', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'connecter'},1
US1657935A,1928-01-31,A avaii aq,"['A', 'avaii', 'aq']","[('A', 'DT'), ('avaii', 'NN'), ('aq', 'NN')]","['DET', 'NOUN', 'ADP']",[],0,0,3,0,0,"{'aq', 'avaii'}",1
US1657946A,1927-06-03,Nonpuncturable automobile wheel,"['Nonpuncturable', 'automobile', 'wheel']","[('Nonpuncturable', 'JJ'), ('automobile', 'NN'), ('wheel', 'NN')]","['ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'nonpuncturable'},1
US1657962A,1925-09-25,Matrix assembler for typographical machines,"['Matrix', 'assembler', 'for', 'typographical', 'machines']","[('Matrix', 'NNP'), ('assembler', 'NN'), ('for', 'IN'), ('typographical', 'JJ'), ('machines', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'assembler'},1
US1658019A,1926-09-24,Wearing element for crossheads,"['Wearing', 'element', 'for', 'crossheads']","[('Wearing', 'VBG'), ('element', 'NN'), ('for', 'IN'), ('crossheads', 'NNS')]","['VERB', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'crossheads'},1
US1658028A,1926-01-28,Armature actuating mechanism for magnetos,"['Armature-actuating', 'mechanism', 'for', 'magnetos']","[('Armature-actuating', 'JJ'), ('mechanism', 'NN'), ('for', 'IN'), ('magnetos', 'NN')]","['NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,7,0,0,"{'actuating', 'magnetos'}",1
US1658030A,1923-12-14,Picture exhibitor for talking machines,"['Picture', 'exhibitor', 'for', 'talking', 'machines']","[('Picture', 'NN'), ('exhibitor', 'NN'), ('for', 'IN'), ('talking', 'VBG'), ('machines', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'exhibitor'},1
US1658095A,1925-12-14,Feeding device for belt conveyers,"['Feeding', 'device', 'for', 'belt', 'conveyers']","[('Feeding', 'VBG'), ('device', 'NN'), ('for', 'IN'), ('belt', 'NN'), ('conveyers', 'NNS')]","['VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'conveyers'},1
US1658096A,1925-12-14,Unloading device for belt conveyers,"['Unloading', 'device', 'for', 'belt', 'conveyers']","[('Unloading', 'VBG'), ('device', 'NN'), ('for', 'IN'), ('belt', 'NN'), ('conveyers', 'NNS')]","['VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'conveyers'},1
US1658124A,1924-07-15,Ferrule pin,"['Ferrule', 'pin']","[('Ferrule', 'NNP'), ('pin', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'ferrule'},1
US1658127A,1924-02-23,Autographic register,"['Autographic', 'register']","[('Autographic', 'JJ'), ('register', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'autographic'},1
US1658128A,1924-02-23,Supply pad for autographic registers,"['Supply', 'pad', 'for', 'autographic', 'registers']","[('Supply', 'NNP'), ('pad', 'NN'), ('for', 'IN'), ('autographic', 'JJ'), ('registers', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'autographic'},1
US1658141A,1923-07-23,Valve reseating tool,"['Valve-reseating', 'tool']","[('Valve-reseating', 'JJ'), ('tool', 'NN')]","['NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'reseating'},1
US1658150A,1924-08-26,"Manufacture of models, moldings, and casts for medical purposes","['Manufacture', 'of', 'models,', 'moldings,', 'and', 'casts', 'for', 'medical', 'purposes']","[('Manufacture', 'NN'), ('of', 'IN'), ('models,', 'NN'), ('moldings,', 'NN'), ('and', 'CC'), ('casts', 'NNS'), ('for', 'IN'), ('medical', 'JJ'), ('purposes', 'NNS')]","['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],0,0,12,0,0,"{'moldings,', 'models,'}",1
US1658176A,1925-03-07,Catalytic alkylation of aromatic hydrocarbons,"['Catalytic', 'alkylation', 'of', 'aromatic', 'hydrocarbons']","[('Catalytic', 'JJ'), ('alkylation', 'NN'), ('of', 'IN'), ('aromatic', 'JJ'), ('hydrocarbons', 'NNS')]","['ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'alkylation'},1
US1658180A,1923-06-29,Expansion reamer,"['Expansion', 'reamer']","[('Expansion', 'NN'), ('reamer', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'reamer'},1
US1658187A,1924-05-28,Refrigerating system,"['Refrigerating', 'system']","[('Refrigerating', 'VBG'), ('system', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'refrigerating'},1
US1658193A,1927-01-28,Cooling unit for mechanical refrigerating apparatus,"['Cooling', 'unit', 'for', 'mechanical', 'refrigerating', 'apparatus']","[('Cooling', 'VBG'), ('unit', 'NN'), ('for', 'IN'), ('mechanical', 'JJ'), ('refrigerating', 'NN'), ('apparatus', 'NN')]","['VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,7,0,0,{'refrigerating'},1
US1658196A,1923-05-31,Lubricator,['Lubricator'],"[('Lubricator', 'NN')]","['NOUN', 'SPACE']",[],0,0,2,0,0,{'lubricator'},1
US1658216A,1927-06-27,Pulp digester,"['Pulp', 'digester']","[('Pulp', 'NNP'), ('digester', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'digester'},1
US1658222A,1925-02-10,Electrocleaning,['Electrocleaning'],"[('Electrocleaning', 'VBG')]","['VERB', 'SPACE']",[],0,0,2,0,0,{'electrocleaning'},1
US1658229A,1923-10-09,Benzyl resorcinols,"['Benzyl', 'resorcinols']","[('Benzyl', 'NNP'), ('resorcinols', 'NNS')]","['NOUN', 'VERB', 'SPACE']",[],0,0,3,0,0,"{'benzyl', 'resorcinols'}",1
US1658230A,1924-08-30,Process for the fusion of aromatic sulphonic compounds,"['Process', 'for', 'the', 'fusion', 'of', 'aromatic', 'sulphonic', 'compounds']","[('Process', 'NN'), ('for', 'IN'), ('the', 'DT'), ('fusion', 'NN'), ('of', 'IN'), ('aromatic', 'JJ'), ('sulphonic', 'JJ'), ('compounds', 'NNS')]","['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,9,0,0,{'sulphonic'},1
US1658231A,1922-10-09,Carbamate of halogen substituted tertiary alcohols,"['Carbamate', 'of', 'halogen-substituted', 'tertiary', 'alcohols']","[('Carbamate', 'NNP'), ('of', 'IN'), ('halogen-substituted', 'JJ'), ('tertiary', 'JJ'), ('alcohols', 'NNS')]","['VERB', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'SPACE']",['ORDINAL'],0,0,8,0,0,"{'carbamate', 'alcohols'}",1
US1658249A,1926-10-08,Process and apparatus for cyaniding ores containing precious metals,"['Process', 'and', 'apparatus', 'for', 'cyaniding', 'ores', 'containing', 'precious', 'metals']","[('Process', 'NN'), ('and', 'CC'), ('apparatus', 'NN'), ('for', 'IN'), ('cyaniding', 'VBG'), ('ores', 'NNS'), ('containing', 'VBG'), ('precious', 'JJ'), ('metals', 'NNS')]","['NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],0,0,10,0,0,{'cyaniding'},1
US1658254A,1920-08-16,Electrothermally responsive device,"['Electrothermally-responsive', 'device']","[('Electrothermally-responsive', 'JJ'), ('device', 'NN')]","['ADJ', 'PUNCT', 'ADJ', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'electrothermally'},1
US1658260A,1926-05-07,Dadoing machine,"['Dadoing', 'machine']","[('Dadoing', 'VBG'), ('machine', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'dadoing'},1
US1658267A,1923-11-01,Attachment for machine tools having a plurality of overarms,"['Attachment', 'for', 'machine', 'tools', 'having', 'a', 'plurality', 'of', 'overarms']","[('Attachment', 'NN'), ('for', 'IN'), ('machine', 'NN'), ('tools', 'NNS'), ('having', 'VBG'), ('a', 'DT'), ('plurality', 'NN'), ('of', 'IN'), ('overarms', 'NNS')]","['NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,10,0,0,{'overarms'},1
US1658275A,1927-02-09,Aerostatic sign,"['Aerostatic', 'sign']","[('Aerostatic', 'JJ'), ('sign', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'aerostatic'},1
US1658285A,1926-01-12,"Purification of benzol, petrol, and the like","['Purification', 'of', 'benzol,', 'petrol,', 'and', 'the', 'like']","[('Purification', 'NN'), ('of', 'IN'), ('benzol,', 'NN'), ('petrol,', 'NN'), ('and', 'CC'), ('the', 'DT'), ('like', 'JJ')]","['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],0,0,10,0,0,"{'petrol,', 'benzol,'}",1
US1658289A,1921-01-31,Protective colloid and process of preparing the ame,"['Protective', 'colloid', 'and', 'process', 'of', 'preparing', 'the', 'ame']","[('Protective', 'JJ'), ('colloid', 'NN'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('preparing', 'VBG'), ('the', 'DT'), ('ame', 'NN')]","['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'SPACE']",[],0,0,9,0,0,{'colloid'},1
US1658298A,1927-02-11,Cultivator attachment,"['Cultivator', 'attachment']","[('Cultivator', 'NNP'), ('attachment', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'cultivator'},1
US1658325A,1925-02-04,Safety control for power actuated brake mechanism,"['Safety', 'control', 'for', 'power-actuated', 'brake', 'mechanism']","[('Safety', 'NNP'), ('control', 'NN'), ('for', 'IN'), ('power-actuated', 'JJ'), ('brake', 'NN'), ('mechanism', 'NN')]","['NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],0,0,9,0,0,{'actuated'},1
US1658328A,1927-03-26,Reenforced tag and rotary process for making same,"['Reenforced', 'tag', 'and', 'rotary', 'process', 'for', 'making', 'same']","[('Reenforced', 'VBN'), ('tag', 'NN'), ('and', 'CC'), ('rotary', 'JJ'), ('process', 'NN'), ('for', 'IN'), ('making', 'VBG'), ('same', 'JJ')]","['VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'SPACE']",[],0,0,9,0,0,{'reenforced'},1
US1658340A,1923-11-15,Refrigerating apparatus,"['Refrigerating', 'apparatus']","[('Refrigerating', 'VBG'), ('apparatus', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'refrigerating'},1
US1658341A,1923-11-26,Refrigerating apparatus,"['Refrigerating', 'apparatus']","[('Refrigerating', 'VBG'), ('apparatus', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'refrigerating'},1
US1658342A,1925-01-07,Refrigerating apparatus,"['Refrigerating', 'apparatus']","[('Refrigerating', 'VBG'), ('apparatus', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'refrigerating'},1
US1658392A,1926-03-03,Separable fastener,"['Separable', 'fastener']","[('Separable', 'JJ'), ('fastener', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'separable'},1
US1658404A,1924-06-23,Telegraphy,['Telegraphy'],"[('Telegraphy', 'NN')]","['NOUN', 'SPACE']",[],0,0,2,0,0,{'telegraphy'},1
US1658424A,1926-09-20,Valve abutment,"['Valve', 'abutment']","[('Valve', 'NNP'), ('abutment', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'abutment'},1
US1658427A,1924-10-22,Means for variably controlling electrical instruments,"['Means', 'for', 'variably', 'controlling', 'electrical', 'instruments']","[('Means', 'NNS'), ('for', 'IN'), ('variably', 'RB'), ('controlling', 'VBG'), ('electrical', 'JJ'), ('instruments', 'NNS')]","['VERB', 'ADP', 'ADV', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],0,0,7,0,0,{'variably'},1
